name,year,selling_price,km_driven,fuel,seller_type,transmission,owner
905,2012,229999.0,49824,4,0,1,3
21,2013,1300000.0,58500,1,0,0,3
756,2005,80000.0,56580,4,0,1,3
1946,2012,385000.0,52000,1,0,1,3
841,2015,760000.0,55340,4,2,1,3
1610,2017,600000.0,46507,1,2,1,3
984,2013,350000.0,50000,4,1,1,5
1334,2014,114999.0,30000,4,1,1,3
984,2013,380000.0,50000,4,1,1,5
1498,1995,95000.0,100000,4,1,1,5
1149,2016,900000.0,35000,1,1,1,3
109,2012,200999.0,90000,4,1,1,5
1525,2014,229999.0,11451,4,1,1,3
2181,2019,800000.0,60000,1,1,1,3
1246,2012,150000.0,172000,1,1,1,5
1642,2018,600000.0,60000,1,1,1,3
169,2005,150000.0,150000,1,1,1,3
1451,2019,380000.0,5000,4,1,1,3
1579,2006,80000.0,66508,4,1,1,5
575,2007,225000.0,55000,4,1,1,5
2147,2012,75000.0,29900,4,1,1,3
2021,2017,1600000.0,3000,1,1,1,3
2074,2012,185000.0,85000,1,1,1,3
1152,2011,425000.0,50000,1,1,1,3
2058,2010,100000.0,120000,1,1,1,5
1743,2008,140000.0,90000,4,1,1,7
1599,2017,710000.0,8000,4,1,0,3
459,2015,450000.0,7900,4,1,0,3
218,2017,210000.0,50000,4,1,1,3
1354,2016,270000.0,25000,4,1,1,3
1362,2009,110000.0,20000,4,1,1,3
1651,2018,540000.0,17500,4,1,1,3
1139,2008,145000.0,25000,4,1,1,3
2190,2013,360000.0,206500,1,1,1,3
911,2013,250000.0,88600,3,1,1,3
116,2008,250000.0,100000,1,1,1,4
350,2011,150000.0,186000,1,1,1,5
100,2010,140000.0,60000,4,1,1,3
1444,2019,925000.0,11000,4,1,1,3
2019,2017,969999.0,30000,1,1,1,3
778,2007,90000.0,80000,0,1,1,7
754,2001,55000.0,60000,4,1,1,7
1237,2019,900000.0,15000,1,1,1,3
1348,2011,135000.0,90000,4,1,1,3
1308,2012,180000.0,120000,4,1,1,3
829,2013,495000.0,100000,1,1,1,5
2374,2009,400000.0,138000,1,1,1,7
844,2008,250000.0,110000,1,1,1,5
1351,2015,138000.0,120000,4,1,1,4
523,2011,311000.0,70000,4,1,0,5
1342,2015,190000.0,70000,4,1,1,3
1080,2011,311000.0,140000,1,1,1,3
1535,2009,300000.0,15000,4,1,1,3
604,2018,600000.0,20000,4,1,1,3
1197,2009,550000.0,100000,1,1,1,3
1975,2015,600000.0,70000,4,1,0,3
1342,2018,195000.0,5000,4,1,1,3
2143,2013,58000.0,27974,4,1,1,3
1342,2018,183000.0,40000,4,1,1,3
1739,2007,95000.0,80000,4,1,1,3
1699,2013,250000.0,38000,4,1,1,3
1699,2013,250000.0,38000,4,1,1,3
2269,2014,400000.0,35000,4,1,1,3
831,2012,409999.0,60000,1,1,1,5
1953,2004,120000.0,120000,1,1,1,5
1583,2018,600000.0,18000,4,1,0,3
473,2016,600000.0,10000,4,1,1,3
1277,2015,825000.0,90000,1,1,1,7
2308,2016,625000.0,80000,1,1,1,5
739,2020,700000.0,1400,1,1,1,3
1359,2011,114999.0,60000,4,1,1,7
1708,2009,150000.0,53000,4,1,1,3
2435,2010,250000.0,100000,1,0,1,3
829,2012,390000.0,86000,1,0,1,5
1872,2015,650000.0,100000,1,1,1,3
879,2016,600000.0,30000,1,1,1,3
925,2011,250000.0,120000,4,1,1,3
780,2011,229999.0,60000,3,1,1,5
1534,2016,299000.0,50000,1,1,1,5
118,2010,330000.0,124000,1,1,1,5
622,2012,180000.0,100000,4,1,1,7
717,2017,475000.0,42000,4,1,1,3
734,2015,325000.0,100000,1,1,1,3
558,2016,639000.0,28205,4,0,1,3
1397,2017,415000.0,32670,4,0,0,3
640,2016,1199000.0,30093,1,0,0,3
1477,2013,525000.0,56228,0,0,1,3
832,2013,425000.0,59319,4,0,1,3
1676,2016,699000.0,39503,1,0,1,3
723,2013,325000.0,35299,4,0,1,3
2323,2011,275000.0,51687,4,0,1,3
2495,2011,269000.0,76259,4,0,0,3
2463,2013,399000.0,44049,1,0,1,3
1112,2017,475000.0,45087,1,0,1,3
2323,2011,249000.0,41125,4,0,1,3
17,2014,1549000.0,42215,1,0,0,3
2471,2011,254999.0,54206,4,0,1,3
1977,2012,269000.0,52547,4,0,1,3
1481,2014,665000.0,59110,1,0,1,3
1711,2014,299000.0,54565,4,0,1,3
963,2010,265000.0,47564,4,0,1,5
2471,2010,211000.0,45143,4,0,1,5
1993,2013,599000.0,61624,4,0,0,5
2105,2007,55000.0,195000,1,1,1,7
831,2014,550000.0,50000,1,1,1,3
1022,2018,4000000.0,68000,1,1,0,3
2204,2010,220000.0,120000,1,1,1,5
1651,2019,500000.0,20000,4,1,1,3
1362,2010,140000.0,30000,4,1,1,3
1642,2013,325000.0,60000,1,1,1,3
977,2010,210000.0,90000,4,1,1,7
1362,2008,110000.0,90000,4,1,1,5
851,2019,1200000.0,25000,1,1,1,3
1342,2017,229999.0,40000,4,1,1,3
1565,2012,225000.0,110000,4,1,1,5
1334,2006,165000.0,132000,4,1,1,3
2242,2018,525000.0,10980,4,0,0,3
665,2018,325000.0,20629,4,0,1,3
725,2015,400000.0,30000,4,1,0,3
1435,2015,550000.0,69782,4,0,1,3
1320,2003,98000.0,54000,4,1,1,3
1282,2013,900000.0,63654,1,0,1,3
1910,2017,700000.0,60000,1,1,1,3
1192,2015,890000.0,52000,1,0,1,3
1631,2015,490000.0,59385,1,0,1,3
943,2015,525000.0,70378,4,0,1,3
1701,2013,330000.0,55425,4,0,1,3
1051,2013,550000.0,78413,1,0,1,5
1076,2018,790000.0,40890,1,0,1,3
498,2015,350000.0,34823,4,0,1,5
2400,2017,1700000.0,75000,1,1,0,3
1430,2017,750000.0,55545,1,0,1,3
457,2014,409999.0,56541,1,0,1,3
672,2016,220000.0,43700,4,1,1,3
2027,2009,68000.0,120000,4,1,1,5
551,2014,600000.0,27483,1,0,1,3
1634,2019,470000.0,8000,4,1,1,3
915,2008,150000.0,30000,4,1,1,3
1334,2014,180000.0,56207,4,0,1,5
1752,2006,80000.0,70000,4,1,1,3
1334,2019,300000.0,50000,4,1,1,3
2329,2017,2800000.0,20000,1,1,0,3
2393,2017,1330000.0,91195,1,0,1,3
2455,2011,220000.0,63657,1,0,1,3
1250,2013,250000.0,60000,1,1,1,3
2355,2016,919999.0,75000,1,0,1,3
1642,2012,450000.0,46000,1,1,1,3
837,2016,770000.0,10000,4,1,0,3
1600,2018,550000.0,80000,1,1,1,3
2163,2011,320000.0,100000,1,1,1,5
1565,2013,400000.0,35000,4,1,1,3
1397,2017,450000.0,50000,4,1,0,3
1566,2011,220000.0,90000,1,1,1,7
1281,2012,400000.0,150000,1,1,1,5
833,2013,530000.0,89000,4,1,1,5
1610,2014,390000.0,60000,1,1,1,5
225,2012,185000.0,100000,1,1,1,5
1565,2012,300000.0,100000,4,1,1,5
1643,2014,575000.0,90000,1,1,1,5
1712,2014,300000.0,75000,4,1,1,3
2315,2017,425000.0,36000,1,0,1,3
890,2016,350000.0,12000,4,1,1,3
479,2017,550000.0,12997,1,0,1,3
1186,2015,600000.0,60000,1,1,1,3
1138,2013,300000.0,25000,1,1,1,5
851,2018,1150000.0,26430,1,0,1,3
1578,2015,475000.0,24600,4,0,1,3
1700,2011,260000.0,28481,4,0,1,3
297,2013,350000.0,100000,4,1,1,3
1281,2013,750000.0,41988,1,0,1,3
1700,2009,180000.0,30375,4,0,1,3
1897,2017,350000.0,7658,4,0,0,3
1903,2017,325000.0,18500,4,0,1,3
1686,2014,300000.0,28942,4,0,0,3
1076,2017,400000.0,50000,1,1,1,5
1281,2012,711000.0,53600,1,0,1,3
1475,2014,500000.0,25000,4,1,1,3
2364,2007,250000.0,80000,1,1,1,5
1342,2017,150000.0,50000,4,1,1,3
1145,2016,610000.0,15000,1,1,1,5
1101,2018,450000.0,5000,4,1,1,3
930,2017,744000.0,106000,1,1,1,3
156,2008,120000.0,100000,4,1,1,7
1902,2016,220000.0,60000,4,1,1,7
1481,2012,480000.0,120000,1,1,1,4
1411,2017,370000.0,82000,4,1,0,3
672,2013,125000.0,205000,4,1,1,3
820,2011,260000.0,125000,1,1,1,7
241,2015,350000.0,130000,1,1,1,3
1330,2012,170000.0,97000,0,1,1,5
742,2015,350000.0,90000,4,1,1,5
1617,2009,250000.0,60000,4,1,1,7
2084,2013,170000.0,60000,1,1,1,3
1182,2018,1300000.0,35000,1,1,1,3
722,2019,550000.0,25000,4,1,1,3
493,2017,400000.0,15000,4,1,1,3
2145,2011,120000.0,20000,4,1,1,3
2145,2011,120000.0,20000,4,1,1,3
398,2010,275000.0,70000,4,1,1,3
2270,2016,285000.0,90000,4,1,1,3
634,2016,900000.0,80000,1,1,1,3
1789,2014,2500000.0,79500,1,1,0,5
831,2013,620000.0,70000,1,1,1,5
2387,2018,1700000.0,5000,1,1,1,3
377,2018,650000.0,15000,4,1,1,3
1475,2014,500000.0,35000,4,1,1,3
2161,2009,250000.0,120000,1,1,1,5
2303,2015,320000.0,60000,4,1,1,3
1866,2013,450000.0,120000,1,1,1,3
1113,2016,350000.0,90000,1,1,1,3
1613,2015,400000.0,90000,4,1,1,3
1531,2018,200000.0,10000,4,1,1,3
968,2009,250000.0,72000,1,1,1,5
2344,2011,550000.0,197000,4,1,1,5
1752,1999,85000.0,70000,4,1,1,5
763,2001,52000.0,50000,4,1,1,7
2022,2017,1200000.0,50000,1,1,0,3
834,2011,450000.0,60000,4,1,0,7
1615,2018,615000.0,40000,4,1,1,3
1567,2012,400000.0,60000,1,1,1,5
2143,2013,60000.0,40000,4,1,1,3
1508,2017,500000.0,9161,4,1,1,3
613,2015,600000.0,45000,4,1,1,3
706,2010,110000.0,110000,4,1,1,3
779,2013,175000.0,80000,4,1,1,3
360,2011,325000.0,100000,1,1,1,5
1600,2017,425000.0,90000,1,1,1,3
627,2009,160000.0,70000,0,1,1,7
1743,2007,100000.0,80000,4,1,1,7
1600,2014,390000.0,110000,1,1,1,5
926,2017,400000.0,50000,4,1,1,3
2247,2018,509999.0,5000,4,1,1,3
906,2008,150000.0,90000,4,1,1,7
781,2009,110000.0,120000,4,1,1,3
1836,2013,450000.0,80000,1,1,1,3
926,2017,400000.0,38000,4,1,1,5
781,2009,140000.0,120000,4,1,1,3
2084,2011,130000.0,90000,1,1,1,3
1334,2017,160000.0,50000,4,1,1,3
1334,2016,150000.0,60000,4,1,1,3
1281,2013,500000.0,100000,1,1,1,5
2149,2011,40000.0,19000,4,1,1,3
170,2006,140000.0,200000,1,1,1,7
1244,2015,227000.0,70000,1,1,1,5
1359,2012,155000.0,19077,4,1,1,5
661,2016,210000.0,30000,4,1,1,3
1362,2009,140000.0,80000,4,1,1,5
2365,2015,940000.0,128000,1,1,1,3
1855,2013,750000.0,80000,1,1,1,3
1370,2016,610000.0,100000,1,1,1,3
1842,2015,450000.0,50000,1,1,1,3
2319,2012,409999.0,56000,1,1,1,3
1893,2018,300000.0,10500,4,1,1,3
915,2010,210000.0,60000,4,1,1,5
788,2006,90000.0,120000,4,1,1,5
1701,2010,222000.0,70000,4,1,1,3
2319,2013,450000.0,70000,1,1,1,5
1872,2013,450000.0,1000,1,0,1,5
13,2013,1580000.0,86000,1,0,0,3
75,2019,4950000.0,30000,1,0,0,3
642,2016,535000.0,52600,1,1,1,3
1565,2012,225000.0,110000,4,1,1,5
719,2017,550000.0,19890,4,0,0,3
1671,2016,670000.0,7104,4,2,1,3
736,2017,520000.0,10510,4,0,0,3
111,2016,239000.0,41000,4,0,1,3
2336,2017,2600000.0,47162,1,2,0,3
1552,2015,750000.0,45974,1,2,1,3
905,2012,229999.0,49824,4,0,1,3
21,2013,1300000.0,58500,1,0,0,3
756,2005,80000.0,56580,4,0,1,3
841,2015,760000.0,55340,4,2,1,3
1610,2017,600000.0,46507,1,2,1,3
1872,2013,450000.0,1000,1,0,1,5
1762,2018,3800000.0,10000,1,0,0,3
13,2013,1580000.0,86000,1,0,0,3
642,2016,535000.0,52600,1,1,1,3
1565,2012,225000.0,110000,4,1,1,5
719,2017,550000.0,19890,4,0,0,3
1671,2016,670000.0,7104,4,2,1,3
1475,2015,625000.0,11918,4,2,1,3
736,2017,520000.0,10510,4,0,0,3
111,2016,239000.0,41000,4,0,1,3
2336,2017,2600000.0,47162,1,2,0,3
1552,2015,750000.0,45974,1,2,1,3
905,2012,229999.0,49824,4,0,1,3
21,2013,1300000.0,58500,1,0,0,3
756,2005,80000.0,56580,4,0,1,3
1946,2012,385000.0,52000,1,0,1,3
841,2015,760000.0,55340,4,2,1,3
1610,2017,600000.0,46507,1,2,1,3
2442,2012,735000.0,55300,1,0,0,3
2071,2012,285000.0,74300,1,0,1,3
541,2010,350000.0,48781,4,0,1,3
2434,2010,290000.0,87620,1,0,0,3
2483,2017,890000.0,40219,1,0,0,3
1450,2017,425000.0,8352,4,0,1,3
1720,2017,525000.0,9745,4,0,0,3
727,2017,550000.0,9748,4,0,1,3
643,2018,1490000.0,20694,1,0,1,3
728,2015,490000.0,31080,4,0,1,3
665,2014,260000.0,37605,4,0,1,3
879,2014,455000.0,55850,1,0,1,3
2147,2010,75000.0,58850,4,0,1,3
2303,2015,421000.0,23839,4,0,1,3
1588,2016,550000.0,54000,1,0,1,3
2478,2012,390000.0,45454,1,0,1,3
1961,2015,599000.0,46957,1,0,0,3
1906,2016,250000.0,25000,4,1,1,3
1177,2012,600000.0,110000,1,1,1,4
326,2008,280000.0,190000,1,1,1,5
30,2018,2700000.0,25000,1,1,0,3
1139,2008,80000.0,90000,4,1,1,3
1354,2019,350000.0,5000,4,1,1,3
1643,2015,475000.0,60000,1,1,1,3
18,2020,4700000.0,1500,1,1,0,3
1610,2018,500000.0,50000,1,1,1,3
147,2014,250000.0,120000,1,1,1,3
620,2005,100000.0,120000,1,1,1,5
1357,2019,350000.0,5000,4,1,1,3
64,2014,4000000.0,47000,1,1,0,3
2273,2017,1900000.0,20000,4,1,0,3
784,2005,95000.0,120000,4,1,1,5
734,2015,409999.0,58000,1,1,1,3
1275,2018,1050000.0,35000,1,1,1,3
1354,2017,320000.0,30000,4,1,1,3
1256,2019,1000000.0,10000,1,1,1,3
2391,2017,1770000.0,25000,1,1,1,3
1236,2018,950000.0,20000,1,1,1,3
1620,2018,750000.0,50000,1,1,1,3
672,2014,220000.0,42000,4,1,1,3
2019,2017,1000000.0,50000,1,1,1,3
607,2017,660000.0,116000,1,1,1,3
1481,2015,716000.0,100000,1,1,1,3
1442,2015,675000.0,66000,4,1,1,3
1174,2010,385000.0,110000,1,1,1,7
232,2014,325000.0,70000,1,1,1,3
324,2007,400000.0,110000,1,1,0,4
2078,2014,250000.0,25000,1,1,1,3
1020,2018,4000000.0,68000,4,1,0,3
1334,2014,210000.0,20000,4,1,1,3
903,2011,147000.0,110000,4,1,1,5
1678,2018,725000.0,26350,1,1,1,3
1198,2012,550000.0,90000,1,1,1,3
988,2016,475000.0,25000,4,1,1,3
781,2014,250000.0,50000,4,1,1,5
2028,2006,70000.0,60000,4,1,1,5
665,2012,160000.0,70000,4,1,1,7
319,2011,1000000.0,90000,1,1,0,5
761,2001,68000.0,70000,4,1,1,3
717,2017,500000.0,26500,4,1,1,3
2084,2013,170000.0,60000,1,1,1,3
1182,2018,1300000.0,35000,1,1,1,3
638,2020,1050000.0,10000,1,1,1,3
1535,2009,300000.0,15000,4,1,1,3
978,2016,600000.0,25000,4,1,1,3
850,2017,900000.0,50000,1,1,1,3
722,2019,550000.0,25000,4,1,1,3
1359,2007,100000.0,52000,4,1,1,5
493,2017,400000.0,15000,4,1,1,3
2145,2011,120000.0,20000,4,1,1,3
2108,2011,140000.0,60000,1,1,1,5
1982,2015,640000.0,23000,4,1,1,3
2145,2011,120000.0,20000,4,1,1,3
1419,2018,650000.0,70000,4,1,1,3
1359,2009,150000.0,60000,4,1,1,5
378,2018,550000.0,35000,4,1,1,3
1282,2012,650000.0,71042,1,0,1,3
1812,2012,1025000.0,167870,1,0,1,5
342,2011,195000.0,133564,1,0,1,3
1762,2018,3800000.0,10000,1,0,0,3
50,2013,1490000.0,40000,1,0,0,3
75,2019,4950000.0,30000,1,0,0,3
568,2018,1140000.0,23038,4,2,0,3
104,2011,95000.0,70000,1,1,1,3
52,2017,3050000.0,30000,1,1,0,3
719,2017,550000.0,19890,4,0,0,3
1475,2015,625000.0,11918,4,2,1,3
736,2017,520000.0,10510,4,0,0,3
2336,2017,2600000.0,47162,1,2,0,3
905,2012,229999.0,49824,4,0,1,3
21,2013,1300000.0,58500,1,0,0,3
1375,2017,585000.0,43608,4,2,1,3
937,2013,280000.0,52000,1,0,1,3
1385,2016,725000.0,49217,4,2,1,3
1246,2015,300000.0,90000,1,1,1,3
888,2015,375000.0,70000,4,1,1,3
539,2003,310000.0,90000,4,1,1,4
1612,2011,375000.0,190000,1,1,1,7
320,2016,1950000.0,106000,1,1,0,3
2260,2012,400000.0,80000,1,1,1,5
1851,2014,550000.0,80000,1,1,1,5
1452,2018,270000.0,20000,4,1,1,3
1481,2012,555000.0,110000,1,1,1,5
298,2013,500000.0,60000,1,1,1,5
1947,2010,400000.0,130000,1,1,0,5
657,2017,280000.0,28838,4,1,1,3
2027,2008,80000.0,200000,4,1,1,3
2025,2006,55000.0,100000,1,1,1,3
1335,2014,250000.0,50000,4,1,1,3
1081,2010,250000.0,190000,1,1,1,4
1091,2007,95000.0,100000,1,1,1,5
1145,2014,725000.0,135000,1,1,1,5
1073,2015,320000.0,50000,1,1,1,7
1955,2014,1200000.0,135000,1,1,0,7
104,2012,160000.0,50000,1,1,1,3
596,2018,790000.0,19571,1,0,1,3
573,2018,1200000.0,29600,4,0,1,3
1634,2011,175000.0,70000,4,1,1,3
1683,2018,950000.0,15000,1,1,0,3
1393,2019,340000.0,50000,4,1,1,3
1861,2017,825000.0,13500,1,1,1,3
14,2018,3100000.0,22000,4,1,0,3
478,2018,780000.0,25000,1,0,1,3
2285,2010,350000.0,80000,4,1,0,7
1342,2016,245000.0,60000,4,1,1,3
478,2018,790000.0,49000,1,0,1,3
482,2018,680000.0,48600,4,0,1,3
728,2017,540000.0,20000,4,1,1,5
1114,2016,425000.0,25000,4,1,1,3
1745,2008,140000.0,120000,4,1,1,3
1482,2019,1100000.0,30000,1,1,1,3
13,2013,1580000.0,86000,1,0,0,3
28,2015,1750000.0,127643,1,0,0,3
2272,2018,400000.0,54000,4,0,1,5
20,2014,1750000.0,102354,1,0,0,3
33,2014,1850000.0,62237,4,0,0,3
796,2005,114999.0,90000,4,0,1,5
285,2018,950000.0,21394,1,0,1,3
210,2015,310000.0,32686,4,0,1,3
1088,2006,575000.0,1001,1,0,1,3
1918,2017,490000.0,22000,1,0,1,3
735,2017,480000.0,53261,4,0,1,3
1021,2016,3500000.0,53000,1,0,0,3
1893,2018,370000.0,10000,4,0,1,3
1370,2017,835000.0,14000,1,0,1,3
2459,2017,650000.0,44000,4,0,1,3
2324,2014,670000.0,39895,1,0,1,3
119,2017,950000.0,73000,1,0,0,3
570,2014,690000.0,17000,4,0,1,3
2459,2017,670000.0,18591,4,0,1,3
2181,2017,925000.0,26766,1,0,1,3
672,2015,250000.0,30000,4,1,1,3
2206,2016,509999.0,42000,1,1,1,3
547,2014,520000.0,110000,1,1,1,3
2024,2005,100000.0,100000,1,1,1,3
2025,2006,85000.0,300000,1,1,1,5
2108,2009,130000.0,110000,1,1,1,7
285,2018,950000.0,27620,1,0,1,3
377,2015,450000.0,70000,4,1,1,3
536,2012,320000.0,50000,4,1,1,5
1610,2015,480000.0,50000,1,1,1,3
1801,2014,2490000.0,46000,1,1,0,3
2380,2012,790000.0,82000,1,1,1,3
1531,2016,120000.0,120000,4,1,1,3
1362,2006,75000.0,80000,4,1,1,7
2027,2010,99000.0,70000,4,1,1,3
1552,2018,1015000.0,20000,1,1,1,3
1293,2013,250000.0,200000,1,1,1,5
2395,2011,520000.0,120000,1,1,1,3
847,2018,1100000.0,30000,1,1,0,3
2373,2005,200000.0,223000,1,1,1,3
1610,2016,525000.0,60000,1,1,1,3
966,2016,500000.0,40000,4,1,1,3
1183,2016,675000.0,161327,1,1,1,3
910,2009,150000.0,60000,4,1,1,7
1059,2007,250000.0,50000,1,1,1,3
722,2018,450000.0,6000,4,1,1,3
800,2009,150000.0,68000,4,1,1,5
104,2012,200000.0,85000,1,1,1,3
1203,2011,525000.0,70000,1,1,0,3
1492,1999,60000.0,35000,4,1,1,5
1661,2010,180000.0,100000,1,1,1,5
469,2015,475000.0,110000,1,1,1,3
1203,2010,380000.0,195000,1,1,0,5
1334,2015,285000.0,46000,4,1,1,5
1364,2008,91200.0,60000,4,1,1,5
218,2017,250000.0,46000,4,1,1,3
734,2015,400000.0,42000,1,1,1,3
785,2006,160000.0,90000,4,1,0,5
829,2012,409999.0,120000,1,1,1,7
299,2013,425000.0,72000,1,1,1,3
1703,2013,250000.0,71000,0,1,1,5
1617,2009,200000.0,110000,4,1,1,4
1703,2013,250000.0,71000,0,1,1,5
1450,2017,260000.0,30000,4,0,1,3
856,2007,155000.0,65000,4,0,1,3
596,2015,450000.0,38000,1,1,1,3
1556,2012,220000.0,90000,4,1,1,5
1334,2018,285000.0,30000,4,0,1,3
474,2018,725000.0,26000,4,0,0,3
1441,2016,625000.0,30000,4,0,1,3
962,2016,550000.0,23000,4,0,1,3
905,2012,240000.0,40000,4,0,1,3
1848,2014,600000.0,27000,1,0,1,3
2160,2012,350000.0,65000,1,0,1,3
672,2015,245000.0,32000,4,0,1,3
1058,2016,600000.0,56000,1,0,1,3
68,2017,2400000.0,30000,1,1,0,3
1196,2014,620000.0,80000,1,0,1,3
1591,2014,395000.0,52000,4,0,1,5
1483,2014,635000.0,13250,4,0,1,3
1359,2011,180000.0,36000,4,0,1,3
1664,2015,484999.0,73000,1,0,1,5
1359,2004,110000.0,60000,4,1,1,3
1723,2006,150000.0,60000,4,1,1,5
172,2012,400000.0,110000,1,1,1,3
2068,2012,200000.0,70000,1,1,1,5
1877,2013,302000.0,60000,1,1,1,5
1619,2011,215000.0,90000,1,1,1,4
1723,2004,155000.0,80000,4,1,1,5
2357,2014,1000000.0,101000,1,1,1,5
1076,2018,550000.0,44000,1,1,1,3
1579,2006,200000.0,45000,4,1,1,3
1183,2017,750000.0,120000,1,1,1,3
1752,2005,90000.0,90000,4,1,1,5
1708,2007,80000.0,120000,4,1,1,5
662,2013,229999.0,13500,4,1,1,3
1893,2017,350000.0,10000,4,1,1,3
735,2015,325000.0,25000,4,1,1,7
2248,2018,450000.0,8500,4,1,1,3
1555,2012,250000.0,120000,1,1,1,3
2462,2012,225000.0,120000,1,1,1,3
1362,2009,150000.0,90246,4,1,1,7
1360,2008,110000.0,90000,4,1,1,5
1364,2010,150000.0,40000,4,1,1,5
1500,2000,165000.0,60000,4,1,1,4
1872,2017,610000.0,32000,1,1,1,5
875,2015,375000.0,72000,1,1,1,3
1642,2013,390000.0,90000,1,1,1,3
950,2017,600000.0,10000,4,1,1,3
1334,2014,204999.0,25000,4,1,1,5
844,2009,270000.0,80000,1,1,1,5
742,2017,375000.0,10000,4,1,1,3
1385,2020,700000.0,1100,4,1,1,3
1656,2017,455000.0,40000,4,1,1,3
913,2017,375000.0,10000,4,1,1,3
727,2014,341000.0,31491,4,1,1,3
1610,2014,200000.0,107143,1,1,1,5
1506,2017,450000.0,15000,4,1,0,3
779,2012,170000.0,50000,4,1,1,5
2390,2017,1900000.0,100000,1,1,1,3
1072,2016,500000.0,60000,1,1,1,3
1681,2016,819999.0,85000,1,1,1,3
1574,2014,351000.0,40000,4,1,1,5
1612,2008,250000.0,82000,1,1,1,5
1739,2008,120000.0,70000,4,1,1,5
1327,2009,180000.0,70000,4,1,1,7
1110,2016,430000.0,20000,1,1,1,3
2142,2012,75000.0,35000,4,1,1,5
1291,2017,750000.0,80000,1,1,1,3
2145,2011,60000.0,40000,4,1,1,3
2377,2015,1500000.0,46412,1,1,1,3
1082,2011,390000.0,150000,1,1,1,4
1225,2016,630000.0,50000,1,1,1,3
2191,2018,1085000.0,15000,1,1,1,3
910,2012,190000.0,60000,4,1,1,5
1377,2018,550000.0,25000,4,1,0,3
1334,2012,200000.0,90000,4,1,1,7
159,2011,165000.0,60000,4,1,1,3
390,2013,260000.0,65000,1,1,1,3
1359,2011,151000.0,40000,4,1,1,3
1676,2018,780000.0,50000,1,1,1,3
2073,2012,175000.0,80000,1,1,1,7
2078,2010,170000.0,107500,1,0,1,3
2078,2013,210000.0,135000,1,0,1,5
1362,2007,90000.0,43826,4,0,1,5
960,2016,535000.0,55838,4,0,1,3
1643,2007,195000.0,112880,1,0,1,3
2081,2011,140000.0,90000,1,1,1,7
1837,2012,350000.0,40000,4,1,1,3
833,2013,425000.0,66000,4,1,1,3
1893,2017,300000.0,30300,4,1,1,3
2489,2013,340000.0,85000,1,1,1,5
1617,2009,250000.0,80659,4,0,1,3
95,2008,170000.0,81324,4,0,1,3
469,2013,315000.0,127884,1,0,1,3
112,2015,200000.0,50000,4,1,1,3
112,2016,300000.0,25000,4,1,1,3
469,2015,300000.0,66755,1,0,1,3
534,2013,380000.0,123084,4,0,1,3
1653,2009,250000.0,806599,4,0,1,3
1725,2010,260000.0,50000,4,1,1,3
1522,2008,150000.0,50000,4,1,1,5
1495,2006,85000.0,60000,4,1,1,5
1334,2015,280000.0,15000,4,1,1,5
1305,2016,850000.0,40000,1,1,1,3
204,2017,375000.0,20000,4,1,1,5
677,2006,125000.0,120000,1,1,1,7
105,2012,250000.0,110000,1,1,1,3
2288,2014,715000.0,234000,1,1,1,3
932,2011,220000.0,70000,1,1,1,3
2054,2010,110000.0,110000,1,1,1,5
871,2007,150000.0,84000,4,1,1,5
1836,2012,300000.0,170000,1,1,1,3
218,2017,220000.0,40000,4,1,1,3
1696,2006,75000.0,96000,4,1,1,5
2105,2009,100000.0,20000,1,1,1,3
378,2016,380000.0,15000,4,1,1,3
790,2007,100000.0,50000,4,1,1,3
2444,2010,480000.0,80000,4,1,1,5
104,2013,190000.0,70000,1,1,1,3
393,2012,190000.0,130000,1,1,1,5
293,2017,650000.0,19014,4,0,1,3
2297,2009,300000.0,23262,4,0,1,3
407,2016,700000.0,29600,1,0,1,3
913,2015,310000.0,35925,4,0,1,3
1511,2018,500000.0,12000,4,1,1,3
2323,2013,415000.0,40771,4,0,1,3
1397,2015,395000.0,30500,4,0,0,5
2310,2014,430000.0,42000,4,0,1,5
2300,2007,215000.0,55800,4,0,1,5
1884,2014,550000.0,66569,1,0,1,3
2455,2014,415000.0,81358,1,0,1,3
2453,2015,450000.0,82695,1,0,1,3
391,2014,285000.0,68293,1,0,1,5
605,2016,580000.0,32000,4,0,0,3
1608,2014,300000.0,190621,1,0,1,3
851,2018,1200000.0,60000,1,1,1,3
1323,2006,78000.0,64700,4,1,1,3
1308,2002,65000.0,100000,4,1,1,5
2263,2016,400000.0,88470,1,1,1,3
822,2016,850000.0,75000,1,1,1,3
2488,2013,450000.0,120000,1,1,1,5
1773,2012,2500000.0,35000,1,1,0,3
2329,2017,3200000.0,57000,1,1,0,3
1342,2020,350000.0,1000,4,1,1,3
1137,2013,285000.0,120000,1,1,1,5
1437,2014,550000.0,90000,1,0,1,5
2421,2018,580000.0,70000,1,1,1,3
2139,2013,75000.0,25000,4,1,1,7
2128,2009,185000.0,60000,1,1,1,7
1524,2007,110000.0,90000,4,1,1,4
517,2004,180000.0,200000,4,1,1,5
2462,2010,350000.0,110000,1,1,1,5
132,2005,60000.0,126000,4,1,1,5
1223,2018,695000.0,70000,1,1,1,3
1034,2019,2700000.0,5000,1,1,0,3
1740,2007,135000.0,74183,4,1,1,5
1073,2015,640000.0,70000,1,1,1,5
1342,2014,160000.0,90000,4,1,1,3
2029,2004,80000.0,46000,4,1,1,5
